level,group,lemma
b2,group-7,acceso a la vivienda asequible
b2,group-7,alcance de la precariedad laboral
b2,group-7,avance en el gasto sanitario
b2,group-7,apoyo para la inversión pública
b2,group-7,argumento sobre la desigualdad económica
b2,group-7,barrera para la atención primaria
b2,group-7,brecha en el mercado laboral
b2,group-7,calidad de la presión turística
b2,group-7,cambio en la economía familiar
b2,group-7,capacidad para los servicios públicos
b2,group-7,causa de la vivienda asequible
b2,group-7,consecuencia de la precariedad laboral
b2,group-7,contexto del gasto sanitario
b2,group-7,criterio para la inversión pública
b2,group-7,debate sobre la desigualdad económica
b2,group-7,decisión sobre la atención primaria
b2,group-7,demanda del mercado laboral
b2,group-7,derecho a la presión turística
b2,group-7,desafío de la economía familiar
b2,group-7,desarrollo de los servicios públicos
b2,group-7,deterioro de la vivienda asequible
b2,group-7,diferencia entre la precariedad laboral
b2,group-7,dificultad para el gasto sanitario
b2,group-7,dimensión de la inversión pública
b2,group-7,efecto de la desigualdad económica
b2,group-7,equilibrio entre la atención primaria
b2,group-7,estrategia para el mercado laboral
b2,group-7,evidencia sobre la presión turística
b2,group-7,exigencia de la economía familiar
b2,group-7,factor en los servicios públicos
b2,group-7,falta de la vivienda asequible
b2,group-7,financiación para la precariedad laboral
b2,group-7,gestión del gasto sanitario
b2,group-7,grado de la inversión pública
b2,group-7,hipótesis sobre la desigualdad económica
b2,group-7,impacto de la atención primaria
b2,group-7,indicador del mercado laboral
b2,group-7,iniciativa para la presión turística
b2,group-7,interés en la economía familiar
b2,group-7,límite de los servicios públicos
b2,group-7,margen de la vivienda asequible
b2,group-7,medida contra la precariedad laboral
b2,group-7,mejora del gasto sanitario
b2,group-7,necesidad de la inversión pública
b2,group-7,obstáculo para la desigualdad económica
b2,group-7,opción para la atención primaria
b2,group-7,participación en el mercado laboral
b2,group-7,perspectiva sobre la presión turística
b2,group-7,peso de la economía familiar
b2,group-7,plan para los servicios públicos
b2,group-7,posición ante la vivienda asequible
b2,group-7,presión sobre la precariedad laboral
b2,group-7,depender de la inversión pública
b2,group-7,contar con la desigualdad económica
b2,group-7,pensar en la atención primaria
b2,group-7,insistir en el mercado laboral
b2,group-7,tratar de explicar la presión turística
b2,group-7,confiar en la economía familiar
b2,group-7,fijarse en los servicios públicos
b2,group-7,ocuparse de la vivienda asequible
b2,group-7,preocuparse por la precariedad laboral
b2,group-7,adaptarse al gasto sanitario
b2,group-7,informarse sobre la inversión pública
b2,group-7,apostar por la desigualdad económica
b2,group-7,carecer de la atención primaria
b2,group-7,renunciar al mercado laboral
b2,group-7,recurrir a la presión turística
b2,group-7,contribuir a la economía familiar
b2,group-7,aspirar a los servicios públicos
b2,group-7,consistir en la vivienda asequible
b2,group-7,influir en la precariedad laboral
b2,group-7,beneficiarse del gasto sanitario
b2,group-7,enfrentarse a la inversión pública
b2,group-7,basarse en la desigualdad económica
b2,group-7,derivar de la atención primaria
b2,group-7,convertirse en el mercado laboral
b2,group-7,dar prioridad a la presión turística
b2,group-7,prioridad para el gasto sanitario
b2,group-7,problema de la inversión pública
b2,group-7,proceso de la desigualdad económica
b2,group-7,propuesta para la atención primaria
b2,group-7,recurso para el mercado laboral
b2,group-7,reducción de la presión turística
b2,group-7,relación entre la economía familiar
b2,group-7,respuesta ante los servicios públicos
b2,group-7,resultado de la vivienda asequible
b2,group-7,reto de la precariedad laboral
b2,group-7,riesgo del gasto sanitario
b2,group-7,seguimiento de la inversión pública
b2,group-7,solución para la desigualdad económica
b2,group-7,tendencia en la atención primaria
b2,group-7,tensión entre el mercado laboral
b2,group-7,transición hacia la presión turística
b2,group-7,uso de la economía familiar
b2,group-7,valor de los servicios públicos
b2,group-7,visión de la vivienda asequible
b2,group-7,acceso al gasto sanitario
b2,group-7,alcance de la inversión pública
b2,group-7,avance en la desigualdad económica
b2,group-7,apoyo para la atención primaria
b2,group-8,acceso a la identidad cultural
b2,group-8,alcance del patrimonio local
b2,group-8,avance en la discriminación laboral
b2,group-8,apoyo para los estereotipos de género
b2,group-8,argumento sobre la brecha digital
b2,group-8,barrera para el aprendizaje permanente
b2,group-8,brecha en la educación inclusiva
b2,group-8,calidad de la creación artística
b2,group-8,cambio en la participación estudiantil
b2,group-8,capacidad para la convivencia intercultural
b2,group-8,causa de la identidad cultural
b2,group-8,consecuencia del patrimonio local
b2,group-8,contexto de la discriminación laboral
b2,group-8,criterio para los estereotipos de género
b2,group-8,debate sobre la brecha digital
b2,group-8,decisión sobre el aprendizaje permanente
b2,group-8,demanda de la educación inclusiva
b2,group-8,derecho a la creación artística
b2,group-8,desafío de la participación estudiantil
b2,group-8,desarrollo de la convivencia intercultural
b2,group-8,deterioro de la identidad cultural
b2,group-8,diferencia entre el patrimonio local
b2,group-8,dificultad para la discriminación laboral
b2,group-8,dimensión de los estereotipos de género
b2,group-8,efecto de la brecha digital
b2,group-8,equilibrio entre el aprendizaje permanente
b2,group-8,estrategia para la educación inclusiva
b2,group-8,evidencia sobre la creación artística
b2,group-8,exigencia de la participación estudiantil
b2,group-8,factor en la convivencia intercultural
b2,group-8,falta de la identidad cultural
b2,group-8,financiación para el patrimonio local
b2,group-8,gestión de la discriminación laboral
b2,group-8,grado de los estereotipos de género
b2,group-8,hipótesis sobre la brecha digital
b2,group-8,impacto del aprendizaje permanente
b2,group-8,indicador de la educación inclusiva
b2,group-8,iniciativa para la creación artística
b2,group-8,interés en la participación estudiantil
b2,group-8,límite de la convivencia intercultural
b2,group-8,margen de la identidad cultural
b2,group-8,medida contra el patrimonio local
b2,group-8,mejora de la discriminación laboral
b2,group-8,necesidad de los estereotipos de género
b2,group-8,obstáculo para la brecha digital
b2,group-8,opción para el aprendizaje permanente
b2,group-8,participación en la educación inclusiva
b2,group-8,perspectiva sobre la creación artística
b2,group-8,peso de la participación estudiantil
b2,group-8,plan para la convivencia intercultural
b2,group-8,posición ante la identidad cultural
b2,group-8,presión sobre el patrimonio local
b2,group-8,depender de los estereotipos de género
b2,group-8,contar con la brecha digital
b2,group-8,pensar en el aprendizaje permanente
b2,group-8,insistir en la educación inclusiva
b2,group-8,tratar de explicar la creación artística
b2,group-8,confiar en la participación estudiantil
b2,group-8,fijarse en la convivencia intercultural
b2,group-8,ocuparse de la identidad cultural
b2,group-8,preocuparse por el patrimonio local
b2,group-8,adaptarse a la discriminación laboral
b2,group-8,informarse sobre los estereotipos de género
b2,group-8,apostar por la brecha digital
b2,group-8,carecer del aprendizaje permanente
b2,group-8,renunciar a la educación inclusiva
b2,group-8,recurrir a la creación artística
b2,group-8,contribuir a la participación estudiantil
b2,group-8,aspirar a la convivencia intercultural
b2,group-8,consistir en la identidad cultural
b2,group-8,influir en el patrimonio local
b2,group-8,beneficiarse de la discriminación laboral
b2,group-8,enfrentarse a los estereotipos de género
b2,group-8,basarse en la brecha digital
b2,group-8,derivar del aprendizaje permanente
b2,group-8,convertirse en la educación inclusiva
b2,group-8,dar prioridad a la creación artística
b2,group-8,prioridad para la discriminación laboral
b2,group-8,problema de los estereotipos de género
b2,group-8,proceso de la brecha digital
b2,group-8,propuesta para el aprendizaje permanente
b2,group-8,recurso para la educación inclusiva
b2,group-8,reducción de la creación artística
b2,group-8,relación entre la participación estudiantil
b2,group-8,respuesta ante la convivencia intercultural
b2,group-8,resultado de la identidad cultural
b2,group-8,reto del patrimonio local
b2,group-8,riesgo de la discriminación laboral
b2,group-8,seguimiento de los estereotipos de género
b2,group-8,solución para la brecha digital
b2,group-8,tendencia en el aprendizaje permanente
b2,group-8,tensión entre la educación inclusiva
b2,group-8,transición hacia la creación artística
b2,group-8,uso de la participación estudiantil
b2,group-8,valor de la convivencia intercultural
b2,group-8,visión de la identidad cultural
b2,group-8,acceso a la discriminación laboral
b2,group-8,alcance de los estereotipos de género
b2,group-8,avance en la brecha digital
b2,group-8,apoyo para el aprendizaje permanente
b2,group-9,acceso a la tendencia reciente
b2,group-9,alcance de la diferencia regional
b2,group-9,avance en el dato aislado
b2,group-9,apoyo para la fuente fiable
b2,group-9,argumento sobre la encuesta nacional
b2,group-9,barrera para la hipótesis inicial
b2,group-9,brecha en el argumento débil
b2,group-9,calidad de la comparación internacional
b2,group-9,cambio en la excepción limitada
b2,group-9,capacidad para la conclusión matizada
b2,group-9,causa de la tendencia reciente
b2,group-9,consecuencia de la diferencia regional
b2,group-9,contexto del dato aislado
b2,group-9,criterio para la fuente fiable
b2,group-9,debate sobre la encuesta nacional
b2,group-9,decisión sobre la hipótesis inicial
b2,group-9,demanda del argumento débil
b2,group-9,derecho a la comparación internacional
b2,group-9,desafío de la excepción limitada
b2,group-9,desarrollo de la conclusión matizada
b2,group-9,deterioro de la tendencia reciente
b2,group-9,diferencia entre la diferencia regional
b2,group-9,dificultad para el dato aislado
b2,group-9,dimensión de la fuente fiable
b2,group-9,efecto de la encuesta nacional
b2,group-9,equilibrio entre la hipótesis inicial
b2,group-9,estrategia para el argumento débil
b2,group-9,evidencia sobre la comparación internacional
b2,group-9,exigencia de la excepción limitada
b2,group-9,factor en la conclusión matizada
b2,group-9,falta de la tendencia reciente
b2,group-9,financiación para la diferencia regional
b2,group-9,gestión del dato aislado
b2,group-9,grado de la fuente fiable
b2,group-9,hipótesis sobre la encuesta nacional
b2,group-9,impacto de la hipótesis inicial
b2,group-9,indicador del argumento débil
b2,group-9,iniciativa para la comparación internacional
b2,group-9,interés en la excepción limitada
b2,group-9,límite de la conclusión matizada
b2,group-9,margen de la tendencia reciente
b2,group-9,medida contra la diferencia regional
b2,group-9,mejora del dato aislado
b2,group-9,necesidad de la fuente fiable
b2,group-9,obstáculo para la encuesta nacional
b2,group-9,opción para la hipótesis inicial
b2,group-9,participación en el argumento débil
b2,group-9,perspectiva sobre la comparación internacional
b2,group-9,peso de la excepción limitada
b2,group-9,plan para la conclusión matizada
b2,group-9,posición ante la tendencia reciente
b2,group-9,presión sobre la diferencia regional
b2,group-9,depender de la fuente fiable
b2,group-9,contar con la encuesta nacional
b2,group-9,pensar en la hipótesis inicial
b2,group-9,insistir en el argumento débil
b2,group-9,tratar de explicar la comparación internacional
b2,group-9,confiar en la excepción limitada
b2,group-9,fijarse en la conclusión matizada
b2,group-9,ocuparse de la tendencia reciente
b2,group-9,preocuparse por la diferencia regional
b2,group-9,adaptarse al dato aislado
b2,group-9,informarse sobre la fuente fiable
b2,group-9,apostar por la encuesta nacional
b2,group-9,carecer de la hipótesis inicial
b2,group-9,renunciar al argumento débil
b2,group-9,recurrir a la comparación internacional
b2,group-9,contribuir a la excepción limitada
b2,group-9,aspirar a la conclusión matizada
b2,group-9,consistir en la tendencia reciente
b2,group-9,influir en la diferencia regional
b2,group-9,beneficiarse del dato aislado
b2,group-9,enfrentarse a la fuente fiable
b2,group-9,basarse en la encuesta nacional
b2,group-9,derivar de la hipótesis inicial
b2,group-9,convertirse en el argumento débil
b2,group-9,dar prioridad a la comparación internacional
b2,group-9,prioridad para el dato aislado
b2,group-9,problema de la fuente fiable
b2,group-9,proceso de la encuesta nacional
b2,group-9,propuesta para la hipótesis inicial
b2,group-9,recurso para el argumento débil
b2,group-9,reducción de la comparación internacional
b2,group-9,relación entre la excepción limitada
b2,group-9,respuesta ante la conclusión matizada
b2,group-9,resultado de la tendencia reciente
b2,group-9,reto de la diferencia regional
b2,group-9,riesgo del dato aislado
b2,group-9,seguimiento de la fuente fiable
b2,group-9,solución para la encuesta nacional
b2,group-9,tendencia en la hipótesis inicial
b2,group-9,tensión entre el argumento débil
b2,group-9,transición hacia la comparación internacional
b2,group-9,uso de la excepción limitada
b2,group-9,valor de la conclusión matizada
b2,group-9,visión de la tendencia reciente
b2,group-9,acceso al dato aislado
b2,group-9,alcance de la fuente fiable
b2,group-9,avance en la encuesta nacional
b2,group-9,apoyo para la hipótesis inicial
b2,group-10,acceso a la soledad no deseada
b2,group-10,alcance del abandono escolar
b2,group-10,avance en la escasez de agua
b2,group-10,apoyo para la salud mental
b2,group-10,argumento sobre el envejecimiento de la población
b2,group-10,barrera para la pérdida de biodiversidad
b2,group-10,brecha en la seguridad laboral
b2,group-10,calidad de la administración local
b2,group-10,cambio en la movilidad social
b2,group-10,capacidad para la cooperación ciudadana
b2,group-10,causa de la soledad no deseada
b2,group-10,consecuencia del abandono escolar
b2,group-10,contexto de la escasez de agua
b2,group-10,criterio para la salud mental
b2,group-10,debate sobre el envejecimiento de la población
b2,group-10,decisión sobre la pérdida de biodiversidad
b2,group-10,demanda de la seguridad laboral
b2,group-10,derecho a la administración local
b2,group-10,desafío de la movilidad social
b2,group-10,desarrollo de la cooperación ciudadana
b2,group-10,deterioro de la soledad no deseada
b2,group-10,diferencia entre el abandono escolar
b2,group-10,dificultad para la escasez de agua
b2,group-10,dimensión de la salud mental
b2,group-10,efecto del envejecimiento de la población
b2,group-10,equilibrio entre la pérdida de biodiversidad
b2,group-10,estrategia para la seguridad laboral
b2,group-10,evidencia sobre la administración local
b2,group-10,exigencia de la movilidad social
b2,group-10,factor en la cooperación ciudadana
b2,group-10,falta de la soledad no deseada
b2,group-10,financiación para el abandono escolar
b2,group-10,gestión de la escasez de agua
b2,group-10,grado de la salud mental
b2,group-10,hipótesis sobre el envejecimiento de la población
b2,group-10,impacto de la pérdida de biodiversidad
b2,group-10,indicador de la seguridad laboral
b2,group-10,iniciativa para la administración local
b2,group-10,interés en la movilidad social
b2,group-10,límite de la cooperación ciudadana
b2,group-10,margen de la soledad no deseada
b2,group-10,medida contra el abandono escolar
b2,group-10,mejora de la escasez de agua
b2,group-10,necesidad de la salud mental
b2,group-10,obstáculo para el envejecimiento de la población
b2,group-10,opción para la pérdida de biodiversidad
b2,group-10,participación en la seguridad laboral
b2,group-10,perspectiva sobre la administración local
b2,group-10,peso de la movilidad social
b2,group-10,plan para la cooperación ciudadana
b2,group-10,posición ante la soledad no deseada
b2,group-10,presión sobre el abandono escolar
b2,group-10,depender de la salud mental
b2,group-10,contar con el envejecimiento de la población
b2,group-10,pensar en la pérdida de biodiversidad
b2,group-10,insistir en la seguridad laboral
b2,group-10,tratar de explicar la administración local
b2,group-10,confiar en la movilidad social
b2,group-10,fijarse en la cooperación ciudadana
b2,group-10,ocuparse de la soledad no deseada
b2,group-10,preocuparse por el abandono escolar
b2,group-10,adaptarse a la escasez de agua
b2,group-10,informarse sobre la salud mental
b2,group-10,apostar por el envejecimiento de la población
b2,group-10,carecer de la pérdida de biodiversidad
b2,group-10,renunciar a la seguridad laboral
b2,group-10,recurrir a la administración local
b2,group-10,contribuir a la movilidad social
b2,group-10,aspirar a la cooperación ciudadana
b2,group-10,consistir en la soledad no deseada
b2,group-10,influir en el abandono escolar
b2,group-10,beneficiarse de la escasez de agua
b2,group-10,enfrentarse a la salud mental
b2,group-10,basarse en el envejecimiento de la población
b2,group-10,derivar de la pérdida de biodiversidad
b2,group-10,convertirse en la seguridad laboral
b2,group-10,dar prioridad a la administración local
b2,group-10,prioridad para la escasez de agua
b2,group-10,problema de la salud mental
b2,group-10,proceso del envejecimiento de la población
b2,group-10,propuesta para la pérdida de biodiversidad
b2,group-10,recurso para la seguridad laboral
b2,group-10,reducción de la administración local
b2,group-10,relación entre la movilidad social
b2,group-10,respuesta ante la cooperación ciudadana
b2,group-10,resultado de la soledad no deseada
b2,group-10,reto del abandono escolar
b2,group-10,riesgo de la escasez de agua
b2,group-10,seguimiento de la salud mental
b2,group-10,solución para el envejecimiento de la población
b2,group-10,tendencia en la pérdida de biodiversidad
b2,group-10,tensión entre la seguridad laboral
b2,group-10,transición hacia la administración local
b2,group-10,uso de la movilidad social
b2,group-10,valor de la cooperación ciudadana
b2,group-10,visión de la soledad no deseada
b2,group-10,acceso a la escasez de agua
b2,group-10,alcance de la salud mental
b2,group-10,avance en el envejecimiento de la población
b2,group-10,apoyo para la pérdida de biodiversidad
c1,group-1,ámbito
c1,group-1,índole
c1,group-1,respaldo
c1,group-1,trayectoria
c1,group-1,carencia
c1,group-1,destacar
c1,group-1,abordar
c1,group-1,plantear
c1,group-1,implicar
c1,group-1,contrastar
c1,group-1,asumir
c1,group-1,polémico
c1,group-1,razonable
c1,group-1,vigente
c1,group-1,minucioso
c1,group-1,deliberadamente
c1,group-1,supuestamente
c1,group-1,no obstante
c1,group-1,a grandes rasgos
c1,group-1,en términos de
c1,group-1,dar pie a
c1,group-1,poner en marcha
c2,group-1,atisbo
c2,group-1,albor
c2,group-1,menester
c2,group-1,discrepancia
c2,group-1,salvaguarda
c2,group-1,vislumbrar
c2,group-1,esgrimir
c2,group-1,ahondar
c2,group-1,enmendar
c2,group-1,ceñirse
c2,group-1,soslayar
c2,group-1,exhaustivo
c2,group-1,fehaciente
c2,group-1,soslayable
c2,group-1,consabido
c2,group-1,ostensiblemente
c2,group-1,paulatinamente
c2,group-1,a tenor de
c2,group-1,a la sazón
c2,group-1,habida cuenta de
c2,group-1,echar mano de
c2,group-1,salirse con la suya
